id,type,name
Q9P0W2,Substrate,Q9P0W2
Q92837,Substrate,Q92837
Q3MHD2,Substrate,Q3MHD2
Q8TAT5,Substrate,Q8TAT5
Q15404,Substrate,Q15404
Q695T7,Substrate,Q695T7
O95573,Substrate,O95573
P02776,Substrate,P02776
Q05519,Substrate,Q05519
Q8IXU6,Substrate,Q8IXU6
Q9BY27,Substrate,Q9BY27
Q06828,Substrate,Q06828
P0DUQ2,Substrate,P0DUQ2
P54652,Substrate,P54652
P14316,Substrate,P14316
Q04446,Substrate,Q04446
Q16270,Substrate,Q16270
Q96EE4,Substrate,Q96EE4
P30518,Substrate,P30518
Q9UK33,Substrate,Q9UK33
Q96LD4,E3,Q96LD4
P49589,Substrate,P49589
Q96EV8,Substrate,Q96EV8
A0A1B0GTU2,Substrate,A0A1B0GTU2
Q6ZSJ9,Substrate,Q6ZSJ9
A0A0A0MRZ7,Substrate,A0A0A0MRZ7
Q9UHJ3,Substrate,Q9UHJ3
P80365,Substrate,P80365
Q7L0L9,Substrate,Q7L0L9
Q9H4I3,Substrate,Q9H4I3
Q9P0L2,Substrate,Q9P0L2
Q86U02,Substrate,Q86U02
Q8TCA0,Substrate,Q8TCA0
P50120,Substrate,P50120
O75044,Substrate,O75044
Q9BT22,Substrate,Q9BT22
Q5XXA6,Substrate,Q5XXA6
Q14566,Substrate,Q14566
O60671,Substrate,O60671
P0DX04,Substrate,P0DX04
Q8N4B1,Substrate,Q8N4B1
Q9BYT8,Substrate,Q9BYT8
B2RXH2,Substrate,B2RXH2
Q53GA4,Substrate,Q53GA4
P84103,Substrate,P84103
Q9Y3B2,Substrate,Q9Y3B2
O60925,Substrate,O60925
Q9BY31,Substrate,Q9BY31
P60228,Substrate,P60228
P37287,Substrate,P37287
Q5TGI0,Substrate,Q5TGI0
Q96T60,Substrate,Q96T60
Q96ES6,Substrate,Q96ES6
A1A4F0,Substrate,A1A4F0
Q96E40,Substrate,Q96E40
A2RU48,Substrate,A2RU48
Q86UU5,Substrate,Q86UU5
Q9P0L9,Substrate,Q9P0L9
Q8NAA4,Substrate,Q8NAA4
Q8N1I8,Substrate,Q8N1I8
P11831,Substrate,P11831
Q9BYC5,Substrate,Q9BYC5
Q96T54,Substrate,Q96T54
Q9C035,E3,Q9C035
Q8N441,Substrate,Q8N441
Q5SR53,Substrate,Q5SR53
Q9NXE8,Substrate,Q9NXE8
O95757,Substrate,O95757
P58340,Substrate,P58340
Q7L5Y9,Substrate,Q7L5Y9
P41235,Substrate,P41235
P15336,Substrate,P15336
Q9Y2G8,Substrate,Q9Y2G8
Q07002,Substrate,Q07002
O15119,Substrate,O15119
Q8TEV9,Substrate,Q8TEV9
Q5JPI9,Substrate,Q5JPI9
P68371,Substrate,P68371
A0A1B0GW64,Substrate,A0A1B0GW64
P50914,Substrate,P50914
P0DSN6,Substrate,P0DSN6
Q19AV6,Substrate,Q19AV6
Q8TAV0,Substrate,Q8TAV0
Q8TCU5,Substrate,Q8TCU5
O60826,Substrate,O60826
Q5PSV4,Substrate,Q5PSV4
Q9BSV6,Substrate,Q9BSV6
Q8N2G6,Substrate,Q8N2G6
P12004,Substrate,P12004
P43360,Substrate,P43360
Q96JB3,Substrate,Q96JB3
Q13131,Substrate,Q13131
Q9P2K6,E3,Q9P2K6
P53355,Substrate,P53355
O75570,Substrate,O75570
Q9UMS4,E3,Q9UMS4
P35612,Substrate,P35612
Q8NH60,Substrate,Q8NH60
Q14330,Substrate,Q14330
Q15257,E3,Q15257
A0A1W2PQ73,Substrate,A0A1W2PQ73
Q53H96,Substrate,Q53H96
P55157,Substrate,P55157
Q8N118,Substrate,Q8N118
Q2HXU8,Substrate,Q2HXU8
Q9UBX7,Substrate,Q9UBX7
Q96EL2,Substrate,Q96EL2
Q7RTT5,Substrate,Q7RTT5
Q9NVA1,Substrate,Q9NVA1
P55039,Substrate,P55039
P52594,Substrate,P52594
Q8NFJ5,Substrate,Q8NFJ5
Q6ZN04,E3,Q6ZN04
Q8TB36,Substrate,Q8TB36
A2VCK2,Substrate,A2VCK2
P0DPI2,Substrate,P0DPI2
Q9UH90,E3,Q9UH90
Q9NS18,Substrate,Q9NS18
Q9UHI6,Substrate,Q9UHI6
Q96P16,Substrate,Q96P16
P49642,Substrate,P49642
Q9H6E4,Substrate,Q9H6E4
P0CW00,Substrate,P0CW00
Q9BRP7,Substrate,Q9BRP7
Q9Y5P1,Substrate,Q9Y5P1
O75095,Substrate,O75095
P51606,Substrate,P51606
Q6P1K8,Substrate,Q6P1K8
P07203,Substrate,P07203
Q9P015,Substrate,Q9P015
Q13526,Substrate,Q13526
P04049,Substrate,P04049
Q08209,Substrate,Q08209
Q9BY84,Substrate,Q9BY84
Q86Y97,Substrate,Q86Y97
Q9Y5U8,Substrate,Q9Y5U8
Q96QS6,Substrate,Q96QS6
Q96DZ5,Substrate,Q96DZ5
Q14197,Substrate,Q14197
Q92908,Substrate,Q92908
Q9NZ72,Substrate,Q9NZ72
P01571,Substrate,P01571
Q8N6G2,Substrate,Q8N6G2
Q8N5S1,Substrate,Q8N5S1
Q96LP2,Substrate,Q96LP2
Q15672,Substrate,Q15672
Q9H329,Substrate,Q9H329
Q8TBA6,Substrate,Q8TBA6
Q9H0C3,Substrate,Q9H0C3
O43909,Substrate,O43909
Q9UM21,Substrate,Q9UM21
Q8IWR0,Substrate,Q8IWR0
P20815,Substrate,P20815
Q13895,Substrate,Q13895
Q8IWY4,Substrate,Q8IWY4
O95780,Substrate,O95780
Q96EA4,Substrate,Q96EA4
Q8N196,Substrate,Q8N196
Q9BYP8,Substrate,Q9BYP8
Q8N141,Substrate,Q8N141
Q8IXQ6,Substrate,Q8IXQ6
Q9BWG6,Substrate,Q9BWG6
Q7Z7B0,Substrate,Q7Z7B0
Q08945,Substrate,Q08945
O60573,Substrate,O60573
Q96GE9,Substrate,Q96GE9
O15066,Substrate,O15066
Q8N5M4,Substrate,Q8N5M4
Q53H47,Substrate,Q53H47
Q92572,Substrate,Q92572
Q8NHU3,Substrate,Q8NHU3
Q8NGJ6,Substrate,Q8NGJ6
Q8N446,Substrate,Q8N446
Q5EBL2,Substrate,Q5EBL2
Q96RP7,Substrate,Q96RP7
Q9HCN6,Substrate,Q9HCN6
Q12857,Substrate,Q12857
Q7L8J4,Substrate,Q7L8J4
O14669,Substrate,O14669
O60422,Substrate,O60422
O75398,Substrate,O75398
Q15052,Substrate,Q15052
P50553,Substrate,P50553
P61964,Substrate,P61964
O94898,Substrate,O94898
Q6PEY1,Substrate,Q6PEY1
Q9P1Y6,Substrate,Q9P1Y6
P31939,Substrate,P31939
P11234,Substrate,P11234
Q9UKB1,E3,Q9UKB1
Q3SY84,Substrate,Q3SY84
P14735,Substrate,P14735
O43463,Substrate,O43463
P40616,Substrate,P40616
Q95460,Substrate,Q95460
P47914,Substrate,P47914
Q9UGL9,Substrate,Q9UGL9
Q9BYW3,Substrate,Q9BYW3
P10606,Substrate,P10606
Q676U5,Substrate,Q676U5
Q96EU7,Substrate,Q96EU7
Q9BTX1,Substrate,Q9BTX1
P18887,Substrate,P18887
Q15633,Substrate,Q15633
A2VDJ0,Substrate,A2VDJ0
P20042,Substrate,P20042
P80748,Substrate,P80748
Q5VTM2,Substrate,Q5VTM2
Q96R67,Substrate,Q96R67
P51570,Substrate,P51570
Q8TD91,Substrate,Q8TD91
Q86WN2,Substrate,Q86WN2
Q9H341,Substrate,Q9H341
Q2YD98,Substrate,Q2YD98
Q9HB89,Substrate,Q9HB89
Q9NPB1,Substrate,Q9NPB1
P54259,Substrate,P54259
O60656,Substrate,O60656
Q12796,Substrate,Q12796
Q9ULC4,Substrate,Q9ULC4
Q9UI15,Substrate,Q9UI15
O15514,Substrate,O15514
Q8N9F0,Substrate,Q8N9F0
Q8WZA6,Substrate,Q8WZA6
Q9UD71,Substrate,Q9UD71
Q92624,Substrate,Q92624
O00748,Substrate,O00748
Q92772,Substrate,Q92772
Q9BQA5,Substrate,Q9BQA5
Q9NNZ6,Substrate,Q9NNZ6
Q9BZE4,Substrate,Q9BZE4
Q8N6L0,Substrate,Q8N6L0
Q8NGA8,Substrate,Q8NGA8
Q96LT9,Substrate,Q96LT9
Q14061,Substrate,Q14061
Q14833,Substrate,Q14833
O76039,Substrate,O76039
P28324,Substrate,P28324
Q9H6Z9,Substrate,Q9H6Z9
Q16873,Substrate,Q16873
Q07699,Substrate,Q07699
P05386,Substrate,P05386
Q6XYQ8,Substrate,Q6XYQ8
A6NI28,Substrate,A6NI28
P23276,Substrate,P23276
Q86WA9,Substrate,Q86WA9
P11597,Substrate,P11597
Q9BXK1,Substrate,Q9BXK1
Q6UX06,Substrate,Q6UX06
Q6UWX4,Substrate,Q6UWX4
Q02080,Substrate,Q02080
Q9NZM6,Substrate,Q9NZM6
Q15428,Substrate,Q15428
Q9ULX9,Substrate,Q9ULX9
Q5SZQ8,Substrate,Q5SZQ8
A0A0U1RRA0,Substrate,A0A0U1RRA0
O95013,Substrate,O95013
O75881,Substrate,O75881
B7Z368,Substrate,B7Z368
Q53H54,Substrate,Q53H54
O75157,Substrate,O75157
Q9NRL2,Substrate,Q9NRL2
Q8TDC0,Substrate,Q8TDC0
Q7Z6B0,Substrate,Q7Z6B0
O60524,Substrate,O60524
Q6UVJ0,Substrate,Q6UVJ0
P14679,Substrate,P14679
Q5VXH5,Substrate,Q5VXH5
Q6ZNX1,Substrate,Q6ZNX1
Q6IPR1,Substrate,Q6IPR1
Q96ME1,E3,Q96ME1
Q16880,Substrate,Q16880
Q9H1F0,Substrate,Q9H1F0
Q969P6,Substrate,Q969P6
Q9Y468,Substrate,Q9Y468
Q8NGI6,Substrate,Q8NGI6
Q86TM6,E3,Q86TM6
Q5KSL6,Substrate,Q5KSL6
P61020,Substrate,P61020
Q5XUX0,E3,Q5XUX0
Q9NUD5,Substrate,Q9NUD5
Q96DF8,Substrate,Q96DF8
Q9UII2,Substrate,Q9UII2
P06126,Substrate,P06126
Q9UBN1,Substrate,Q9UBN1
Q9BYV1,Substrate,Q9BYV1
Q9Y467,Substrate,Q9Y467
Q9ULI4,Substrate,Q9ULI4
Q9H6N6,Substrate,Q9H6N6
P05166,Substrate,P05166
Q9BSN7,Substrate,Q9BSN7
P09086,Substrate,P09086
Q9BY43,Substrate,Q9BY43
Q8NFT8,Substrate,Q8NFT8
Q9GZU7,Substrate,Q9GZU7
Q8NHX9,Substrate,Q8NHX9
A6NJ46,Substrate,A6NJ46
Q6R6M4,Substrate,Q6R6M4
Q9C040,E3,Q9C040
Q92905,Substrate,Q92905
A8MUZ8,Substrate,A8MUZ8
Q9BQ48,Substrate,Q9BQ48
A8MZA4,Substrate,A8MZA4
P82930,Substrate,P82930
Q5H9E4,Substrate,Q5H9E4
O76090,Substrate,O76090
Q9BZR8,Substrate,Q9BZR8
O15033,Substrate,O15033
P40121,Substrate,P40121
Q15012,Substrate,Q15012
Q9HAS0,Substrate,Q9HAS0
Q5MJ68,Substrate,Q5MJ68
Q9BZL4,Substrate,Q9BZL4
Q0IIM8,Substrate,Q0IIM8
Q8TCJ2,Substrate,Q8TCJ2
Q8IYD9,Substrate,Q8IYD9
Q96K31,Substrate,Q96K31
P48681,Substrate,P48681
Q8NCL4,Substrate,Q8NCL4
P48426,Substrate,P48426
Q6P4A8,Substrate,Q6P4A8
P27105,Substrate,P27105
P04183,Substrate,P04183
Q9BRR9,Substrate,Q9BRR9
Q969R2,Substrate,Q969R2
Q9Y5J3,Substrate,Q9Y5J3
O43734,E3,O43734
Q8N3U1,Substrate,Q8N3U1
O75600,Substrate,O75600
Q14195,Substrate,Q14195
O15327,Substrate,O15327
Q9UPP2,Substrate,Q9UPP2
Q2M385,Substrate,Q2M385
Q96T92,Substrate,Q96T92
O75553,Substrate,O75553
Q92949,Substrate,Q92949
Q96H55,Substrate,Q96H55
Q8NHQ8,Substrate,Q8NHQ8
P17931,Substrate,P17931
Q96EK5,Substrate,Q96EK5
P28221,Substrate,P28221
Q16204,Substrate,Q16204
P07320,Substrate,P07320
Q5U651,Substrate,Q5U651
Q53EL9,Substrate,Q53EL9
Q30154,Substrate,Q30154
O94761,Substrate,O94761
Q05513,Substrate,Q05513
P46095,Substrate,P46095
Q14651,Substrate,Q14651
Q502W6,Substrate,Q502W6
Q7RTW8,Substrate,Q7RTW8
Q9NS00,Substrate,Q9NS00
Q92585,Substrate,Q92585
Q5T5D7,Substrate,Q5T5D7
P51828,Substrate,P51828
Q96BH3,Substrate,Q96BH3
Q9NZT1,Substrate,Q9NZT1
Q5D0E6,Substrate,Q5D0E6
Q9Y6E2,Substrate,Q9Y6E2
P22612,Substrate,P22612
P04259,Substrate,P04259
Q30KP8,Substrate,Q30KP8
Q99767,Substrate,Q99767
Q5SWA1,Substrate,Q5SWA1
O75901,Substrate,O75901
Q9UNA1,Substrate,Q9UNA1
Q8NDX6,Substrate,Q8NDX6
Q8IZI9,Substrate,Q8IZI9
P09668,Substrate,P09668
Q7Z4H7,Substrate,Q7Z4H7
Q86UY6,Substrate,Q86UY6
Q15165,Substrate,Q15165
Q05066,Substrate,Q05066
Q5T215,Substrate,Q5T215
O95447,Substrate,O95447
Q7RTS6,Substrate,Q7RTS6
O95376,E3,O95376
P03923,Substrate,P03923
Q17RW2,Substrate,Q17RW2
Q9BXF3,Substrate,Q9BXF3
Q9UHD0,Substrate,Q9UHD0
P23526,Substrate,P23526
Q495Y8,Substrate,Q495Y8
A6NNX1,Substrate,A6NNX1
Q8N8E2,Substrate,Q8N8E2
O14717,Substrate,O14717
Q96R48,Substrate,Q96R48
Q96GX5,Substrate,Q96GX5
O14603,Substrate,O14603
Q6NY19,Substrate,Q6NY19
Q16617,Substrate,Q16617
Q8IVM0,Substrate,Q8IVM0
Q8N7S2,Substrate,Q8N7S2
Q96QR8,Substrate,Q96QR8
P0C5Y4,Substrate,P0C5Y4
Q9BUY5,Substrate,Q9BUY5
Q0Z7S8,Substrate,Q0Z7S8
Q9UBC7,Substrate,Q9UBC7
P13797,Substrate,P13797
O75326,Substrate,O75326
Q5T1J5,Substrate,Q5T1J5
Q13630,Substrate,Q13630
Q96JF0,Substrate,Q96JF0
Q7KZF4,Substrate,Q7KZF4
P19388,Substrate,P19388
P0DPD7,Substrate,P0DPD7
Q96C01,Substrate,Q96C01
P60510,Substrate,P60510
Q15847,Substrate,Q15847
Q9UKT9,Substrate,Q9UKT9
P01718,Substrate,P01718
Q5K131,Substrate,Q5K131
P15036,Substrate,P15036
Q9BTE3,Substrate,Q9BTE3
Q8IXQ8,Substrate,Q8IXQ8
Q8NEL0,Substrate,Q8NEL0
Q75LS8,Substrate,Q75LS8
Q8TDY4,Substrate,Q8TDY4
P58658,Substrate,P58658
Q9Y3C7,Substrate,Q9Y3C7
Q9P035,Substrate,Q9P035
Q9NQS5,Substrate,Q9NQS5
Q96BD8,Substrate,Q96BD8
Q9NS91,E3,Q9NS91
Q13360,Substrate,Q13360
Q9H7X0,Substrate,Q9H7X0
Q8IW19,Substrate,Q8IW19
O95478,Substrate,O95478
P21453,Substrate,P21453
O00505,Substrate,O00505
A6NFQ2,Substrate,A6NFQ2
Q16698,Substrate,Q16698
P19652,Substrate,P19652
Q8N2R8,Substrate,Q8N2R8
Q6FI13,Substrate,Q6FI13
P26373,Substrate,P26373
Q5GH77,Substrate,Q5GH77
O75064,Substrate,O75064
Q9UK28,Substrate,Q9UK28
Q9H1C7,Substrate,Q9H1C7
Q01196,Substrate,Q01196
Q49A26,Substrate,Q49A26
O43613,Substrate,O43613
Q8N111,Substrate,Q8N111
Q9BZR9,E3,Q9BZR9
P06133,Substrate,P06133
Q14511,Substrate,Q14511
P20701,Substrate,P20701
Q6PII3,Substrate,Q6PII3
Q5TKA1,Substrate,Q5TKA1
P51864,Substrate,P51864
P06702,Substrate,P06702
Q9Y4F1,Substrate,Q9Y4F1
A1L443,Substrate,A1L443
A6NHS1,Substrate,A6NHS1
Q96D53,Substrate,Q96D53
Q9GZM6,Substrate,Q9GZM6
P18754,Substrate,P18754
Q8N6C7,Substrate,Q8N6C7
P47211,Substrate,P47211
Q86Y22,Substrate,Q86Y22
Q8N1N2,Substrate,Q8N1N2
Q96S44,Substrate,Q96S44
P56545,Substrate,P56545
Q96S99,Substrate,Q96S99
Q8NBZ9,Substrate,Q8NBZ9
Q86SH2,Substrate,Q86SH2
Q13352,Substrate,Q13352
Q8WUA2,Substrate,Q8WUA2
Q8NGI4,Substrate,Q8NGI4
P48378,Substrate,P48378
Q99961,Substrate,Q99961
Q2TAL8,Substrate,Q2TAL8
P35527,Substrate,P35527
Q6H3X3,Substrate,Q6H3X3
Q8N5T2,Substrate,Q8N5T2
Q8N239,Substrate,Q8N239
Q96KX0,Substrate,Q96KX0
Q6MZQ0,Substrate,Q6MZQ0
Q9ULW0,Substrate,Q9ULW0
P49736,Substrate,P49736
Q86UQ0,Substrate,Q86UQ0
Q13485,Substrate,Q13485
Q96SM3,Substrate,Q96SM3
Q9NW68,Substrate,Q9NW68
Q7L273,E3,Q7L273
Q9NVV5,Substrate,Q9NVV5
A0A075B6K5,Substrate,A0A075B6K5
Q9BXS0,Substrate,Q9BXS0
Q8NI38,Substrate,Q8NI38
P54849,Substrate,P54849
Q0VAM2,Substrate,Q0VAM2
P57078,Substrate,P57078
P53816,Substrate,P53816
Q9NYT6,Substrate,Q9NYT6
Q9H0R3,Substrate,Q9H0R3
Q8TBF5,Substrate,Q8TBF5
Q92764,Substrate,Q92764
Q03113,Substrate,Q03113
Q7Z2G1,Substrate,Q7Z2G1
Q8WV28,Substrate,Q8WV28
Q96BZ4,Substrate,Q96BZ4
O75489,Substrate,O75489
Q13156,Substrate,Q13156
Q5QJU3,Substrate,Q5QJU3
Q6NW29,Substrate,Q6NW29
Q15181,Substrate,Q15181
Q86VN1,Substrate,Q86VN1
Q7Z5K2,Substrate,Q7Z5K2
Q6UWV7,Substrate,Q6UWV7
P60891,Substrate,P60891
O14734,Substrate,O14734
Q8WZA8,Substrate,Q8WZA8
Q8N183,Substrate,Q8N183
Q9H9Z2,Substrate,Q9H9Z2
Q9NSI5,Substrate,Q9NSI5
O75461,Substrate,O75461
A4FU28,Substrate,A4FU28
Q2M329,Substrate,Q2M329
Q9BPU9,Substrate,Q9BPU9
Q9HCX4,Substrate,Q9HCX4
Q9Y4C1,Substrate,Q9Y4C1
P29274,Substrate,P29274
Q9UH62,Substrate,Q9UH62
C9JXX5,Substrate,C9JXX5
P25686,Substrate,P25686
Q9UIL4,Substrate,Q9UIL4
P02730,Substrate,P02730
P19320,Substrate,P19320
Q5I0X4,Substrate,Q5I0X4
Q9NQW7,Substrate,Q9NQW7
O75093,Substrate,O75093
Q8N0V1,Substrate,Q8N0V1
Q6ZTB9,Substrate,Q6ZTB9
Q96R08,Substrate,Q96R08
Q9NU53,Substrate,Q9NU53
Q9BUL5,Substrate,Q9BUL5
Q8WV60,Substrate,Q8WV60
Q9C010,Substrate,Q9C010
O15061,Substrate,O15061
Q59EK9,Substrate,Q59EK9
P0C2W1,E3,P0C2W1
Q8NFZ3,Substrate,Q8NFZ3
Q9UBI9,Substrate,Q9UBI9
Q8TD90,Substrate,Q8TD90
Q8IVW6,Substrate,Q8IVW6
O95429,Substrate,O95429
P08319,Substrate,P08319
A0A075B6I0,Substrate,A0A075B6I0
Q99547,Substrate,Q99547
Q9Y5J6,Substrate,Q9Y5J6
P08709,Substrate,P08709
Q9NVV2,Substrate,Q9NVV2
Q8NGB8,Substrate,Q8NGB8
Q9H9L3,Substrate,Q9H9L3
Q9BWW4,Substrate,Q9BWW4
Q96Q80,Substrate,Q96Q80
Q8TEZ7,Substrate,Q8TEZ7
Q9UL51,Substrate,Q9UL51
Q9NZQ7,Substrate,Q9NZQ7
Q8IY45,Substrate,Q8IY45
Q99551,Substrate,Q99551
P78412,Substrate,P78412
P24592,Substrate,P24592
A6NGR9,Substrate,A6NGR9
Q147X3,Substrate,Q147X3
P39059,Substrate,P39059
Q9H211,Substrate,Q9H211
O43462,Substrate,O43462
Q00534,Substrate,Q00534
Q96F44,E3,Q96F44
Q8TAF7,Substrate,Q8TAF7
Q9HAU6,Substrate,Q9HAU6
Q8WVD3,E3,Q8WVD3
P62324,Substrate,P62324
Q8N3Y3,Substrate,Q8N3Y3
Q9H4A5,Substrate,Q9H4A5
O14604,Substrate,O14604
Q96IF1,Substrate,Q96IF1
Q5VV41,Substrate,Q5VV41
Q15040,Substrate,Q15040
Q9UKF5,Substrate,Q9UKF5
O43426,Substrate,O43426
Q587J8,Substrate,Q587J8
Q8WWY6,Substrate,Q8WWY6
Q96BN8,Substrate,Q96BN8
Q09428,Substrate,Q09428
Q5VTR2,E3,Q5VTR2
Q6UXP3,Substrate,Q6UXP3
O76081,Substrate,O76081
Q9BYE2,Substrate,Q9BYE2
Q9ULE4,Substrate,Q9ULE4
Q8N9F8,Substrate,Q8N9F8
Q9Y639,Substrate,Q9Y639
Q96AP0,Substrate,Q96AP0
Q53F19,Substrate,Q53F19
Q9UJ41,Substrate,Q9UJ41
P15923,Substrate,P15923
O75909,Substrate,O75909
O95716,Substrate,O95716
Q9Y6J3,Substrate,Q9Y6J3
Q9UKG9,Substrate,Q9UKG9
O94929,Substrate,O94929
Q96L42,Substrate,Q96L42
P15880,Substrate,P15880
Q538Z0,Substrate,Q538Z0
Q96JJ7,Substrate,Q96JJ7
Q8WXS5,Substrate,Q8WXS5
Q96P88,Substrate,Q96P88
O95453,Substrate,O95453
P32969,Substrate,P32969
Q9NV06,E3,Q9NV06
Q96NI6,Substrate,Q96NI6
Q9UPX8,Substrate,Q9UPX8
A6NM03,Substrate,A6NM03
P33681,Substrate,P33681
Q9H0X9,Substrate,Q9H0X9
Q15761,Substrate,Q15761
P24385,Substrate,P24385
P00749,Substrate,P00749
Q8NGA1,Substrate,Q8NGA1
A6NI61,Substrate,A6NI61
Q00169,Substrate,Q00169
Q9HBM1,Substrate,Q9HBM1
Q15303,Substrate,Q15303
Q8NEK5,Substrate,Q8NEK5
Q5SRH9,Substrate,Q5SRH9
Q7L513,Substrate,Q7L513
Q96KX2,Substrate,Q96KX2
P0DPF7,Substrate,P0DPF7
A0A0K2S4Q6,Substrate,A0A0K2S4Q6
P80098,Substrate,P80098
P61978,Substrate,P61978
Q9H330,Substrate,Q9H330
Q96N95,Substrate,Q96N95
Q9Y2X9,Substrate,Q9Y2X9
Q13685,Substrate,Q13685
Q96NY8,Substrate,Q96NY8
P06748,Substrate,P06748
Q14CZ7,Substrate,Q14CZ7
Q99459,Substrate,Q99459
P20151,Substrate,P20151
Q32M88,Substrate,Q32M88
P84022,Substrate,P84022
P35452,Substrate,P35452
Q6P9G0,Substrate,Q6P9G0
Q9H9K5,Substrate,Q9H9K5
P16662,Substrate,P16662
P49069,Substrate,P49069
Q969G9,Substrate,Q969G9
Q8N8J7,Substrate,Q8N8J7
P49914,Substrate,P49914
A0A0B4J237,Substrate,A0A0B4J237
P62502,Substrate,P62502
Q5VZB9,Substrate,Q5VZB9
A6NGJ6,Substrate,A6NGJ6
A6NKC9,Substrate,A6NKC9
Q96JN2,Substrate,Q96JN2
P21673,Substrate,P21673
Q8WX94,Substrate,Q8WX94
O75348,Substrate,O75348
Q96AC6,Substrate,Q96AC6
Q8WXK3,E3,Q8WXK3
O14979,Substrate,O14979
Q969M7,Substrate,Q969M7
Q9Y2H0,Substrate,Q9Y2H0
A0A0U1RQF7,Substrate,A0A0U1RQF7
Q15147,Substrate,Q15147
E9PKD4,Substrate,E9PKD4
Q9UGP4,Substrate,Q9UGP4
Q9Y651,Substrate,Q9Y651
Q99424,Substrate,Q99424
P0DV73,Substrate,P0DV73
Q9H4A6,Substrate,Q9H4A6
Q8N2G8,Substrate,Q8N2G8
Q6ZMI0,Substrate,Q6ZMI0
Q8NFL0,Substrate,Q8NFL0
Q8TCB6,Substrate,Q8TCB6
Q5SRD1,Substrate,Q5SRD1
Q6UY27,Substrate,Q6UY27
Q8WU39,Substrate,Q8WU39
A8MYV0,Substrate,A8MYV0
Q9Y4U1,Substrate,Q9Y4U1
P47712,Substrate,P47712
O14788,Substrate,O14788
Q9ULH1,Substrate,Q9ULH1
Q9BRT9,Substrate,Q9BRT9
Q86SJ6,Substrate,Q86SJ6
Q96DE5,E3,Q96DE5
Q9Y266,Substrate,Q9Y266
A6NI86,Substrate,A6NI86
Q86XT2,Substrate,Q86XT2
O15169,Substrate,O15169
Q6IN85,Substrate,Q6IN85
Q8N4Y2,Substrate,Q8N4Y2
P08913,Substrate,P08913
P06028,Substrate,P06028
P56202,Substrate,P56202
Q9H2F9,Substrate,Q9H2F9
Q8WVC0,Substrate,Q8WVC0
Q712K3,Substrate,Q712K3
Q92499,Substrate,Q92499
Q15319,Substrate,Q15319
Q5T7P8,Substrate,Q5T7P8
A2NJV5,Substrate,A2NJV5
Q5F1R6,Substrate,Q5F1R6
Q8N465,Substrate,Q8N465
Q9NY43,Substrate,Q9NY43
Q4U2R6,Substrate,Q4U2R6
Q7Z4G4,Substrate,Q7Z4G4
O75843,Substrate,O75843
Q6IPX1,Substrate,Q6IPX1
P84996,Substrate,P84996
P52758,Substrate,P52758
P37108,Substrate,P37108
P04035,Substrate,P04035
Q9BXI6,Substrate,Q9BXI6
Q9Y5M8,Substrate,Q9Y5M8
O00458,Substrate,O00458
P02461,Substrate,P02461
A6NFY4,Substrate,A6NFY4
Q8N841,Substrate,Q8N841
P58294,Substrate,P58294
Q9BVR0,Substrate,Q9BVR0
P07202,Substrate,P07202
O15131,Substrate,O15131
Q8N323,Substrate,Q8N323
P38571,Substrate,P38571
Q6AI14,Substrate,Q6AI14
O60812,Substrate,O60812
P13521,Substrate,P13521
A8MU46,Substrate,A8MU46
Q9NRD8,Substrate,Q9NRD8
Q96N16,Substrate,Q96N16
Q9NPC6,Substrate,Q9NPC6
Q96SB4,Substrate,Q96SB4
Q92574,Substrate,Q92574
Q5VWI1,Substrate,Q5VWI1
Q9NXB9,Substrate,Q9NXB9
Q8NE79,Substrate,Q8NE79
Q075Z2,Substrate,Q075Z2
Q96MV1,Substrate,Q96MV1
Q16589,Substrate,Q16589
Q93009,Substrate,Q93009
P02745,Substrate,P02745
P61586,Substrate,P61586
P41595,Substrate,P41595
Q2T9K0,Substrate,Q2T9K0
P32302,Substrate,P32302
Q5VWM6,Substrate,Q5VWM6
O00167,Substrate,O00167
O75976,Substrate,O75976
P13284,Substrate,P13284
P36402,Substrate,P36402
Q96FX2,Substrate,Q96FX2
P26038,Substrate,P26038
P47813,Substrate,P47813
Q9NSK7,Substrate,Q9NSK7
Q8NGP2,Substrate,Q8NGP2
P03999,Substrate,P03999
Q9BVG8,Substrate,Q9BVG8
A6NMA1,Substrate,A6NMA1
P82251,Substrate,P82251
Q9BSF4,Substrate,Q9BSF4
P13473,Substrate,P13473
Q86XA9,Substrate,Q86XA9
O95936,Substrate,O95936
O75746,Substrate,O75746
P27338,Substrate,P27338
Q8N4E4,Substrate,Q8N4E4
O94905,Substrate,O94905
P31025,Substrate,P31025
Q6IE38,Substrate,Q6IE38
Q8IWT6,Substrate,Q8IWT6
Q6SJ93,Substrate,Q6SJ93
B2RV13,Substrate,B2RV13
Q53EP0,Substrate,Q53EP0
Q96CX2,Substrate,Q96CX2
Q96G28,Substrate,Q96G28
Q8IUZ5,Substrate,Q8IUZ5
Q9BR39,Substrate,Q9BR39
Q16798,Substrate,Q16798
P39656,Substrate,P39656
Q5VYX0,Substrate,Q5VYX0
Q8N0X4,Substrate,Q8N0X4
Q9NPH2,Substrate,Q9NPH2
P58005,Substrate,P58005
Q5T619,Substrate,Q5T619
Q9Y3Y2,Substrate,Q9Y3Y2
Q92995,Substrate,Q92995
P51654,Substrate,P51654
P31267,Substrate,P31267
P52701,Substrate,P52701
